Id,SalePrice
2002,229444.78
2003,257729.17
2004,261782.25
2005,245192.98
2006,234238.4
2007,272547.0
2008,214466.98
2009,189757.36
2010,192280.38
2011,141018.17
2012,190020.19
2013,183891.77
2014,187178.36
2015,185740.69
2016,193890.23
2017,200309.11
2018,122645.82
2019,144801.45
2020,131481.92
2021,114631.625
2022,178223.33
2023,154670.42
2024,235208.55
2025,397363.34
2026,182380.81
2027,154043.86
2028,161450.34
2029,164216.88
2030,262209.0
2031,247790.67
2032,265996.4
2033,257104.33
2034,165568.23
2035,209961.8
2036,175211.67
2037,205786.42
2038,284346.5
2039,211176.45
2040,361523.5
2041,292697.7
2042,212906.45
2043,171252.2
2044,179789.33
2045,204724.95
2046,134050.73
2047,147407.44
2048,139309.25
2049,130156.945
2050,182954.9
2051,111865.37
2052,145350.25
2053,146340.86
2054,88254.69
2055,155438.62
2056,139619.1
2057,128235.86
2058,210243.33
2059,145232.72
2060,176624.14
2061,185149.58
2062,133578.36
2063,116122.17
2064,139432.36
2065,128042.93
2066,174923.2
2067,144350.77
2068,132617.55
2069,92991.734
2070,112387.55
2071,107455.45
2072,132942.11
2073,147250.66
2074,180620.7
2075,140171.56
2076,132200.36
2077,143933.98
2078,127364.97
2079,131131.1
2080,132127.19
2081,124659.984
2082,119177.44
2083,134385.72
2084,111748.21
2085,126579.55
2086,153545.45
2087,124973.36
2088,110253.77
2089,91731.03
2090,147784.27
2091,119721.42
2092,128882.41
2093,147216.64
2094,138399.73
2095,152860.34
2096,90656.3
2097,100695.8
2098,147829.27
2099,74971.32
2100,115341.75
2101,125223.73
2102,145771.69
2103,113916.87
2104,133432.66
2105,129937.87
2106,80944.375
2107,252658.19
2108,124983.71
2109,117853.52
2110,136456.98
2111,165707.27
2112,145785.8
2113,123849.29
2114,126726.555
2115,166633.33
2116,131660.28
2117,151530.38
2118,127135.695
2119,120799.52
2120,108809.72
2121,104742.24
2122,110281.19
2123,94585.35
2124,167414.34
2125,132061.22
2126,153473.52
2127,169081.31
2128,145971.97
2129,115963.51
2130,155894.19
2131,152727.5
2132,114469.1
2133,131456.69
2134,128266.4
2135,111715.7
2136,92082.85
2137,127879.14
2138,141107.84
2139,160570.61
2140,140454.31
2141,149644.02
2142,136953.95
2143,143456.48
2144,136401.11
2145,137069.69
2146,170582.98
2147,152272.4
2148,128549.945
2149,139896.55
2150,219031.47
2151,135292.6
2152,182679.28
2153,159867.95
2154,121600.01
2155,144825.89
2156,238493.28
2157,239751.8
2158,235496.62
2159,204804.42
2160,171893.27
2161,257953.12
2162,428628.7
2163,334173.88
2164,252631.98
2165,179651.42
2166,141668.58
2167,208936.98
2168,204308.27
2169,190580.47
2170,223154.14
2171,154104.81
2172,147356.44
2173,163042.48
2174,237299.56
2175,308905.7
2176,320047.44
2177,255955.84
2178,217383.58
2179,144759.05
2180,224756.6
2181,185638.77
2182,220385.28
2183,206014.27
2184,137262.92
2185,133247.16
2186,154711.66
2187,153016.1
2188,164428.02
2189,187968.66
2190,81902.695
2191,84114.055
2192,93282.586
2193,108641.63
2194,103315.58
2195,116704.7
2196,110160.836
2197,122413.21
2198,154521.4
2199,176267.23
2200,138217.16
2201,140982.06
2202,176390.6
2203,150265.2
2204,164857.77
2205,114249.34
2206,138345.9
2207,186666.73
2208,213127.16
2209,206770.4
2210,131009.78
2211,130094.43
2212,131178.88
2213,98497.18
2214,142541.52
2215,120868.89
2216,146768.36
2217,88231.27
2218,103451.12
2219,86624.91
2220,94049.19
2221,301868.94
2222,234133.94
2223,253923.86
2224,217958.02
2225,131528.78
2226,211290.75
2227,198308.38
2228,302606.56
2229,231361.84
2230,167802.94
2231,213262.0
2232,184122.12
2233,175443.88
2234,268830.88
2235,229039.58
2236,268265.94
2237,334421.22
2238,202501.62
2239,111177.3
2240,168510.19
2241,155626.58
2242,137486.8
2243,135010.64
2244,103654.3
2245,100091.13
2246,145869.92
2247,111166.95
2248,128204.52
2249,131016.54
2250,142367.94
2251,125138.42
2252,179990.42
2253,161287.55
2254,180124.83
2255,197043.83
2256,184344.66
2257,202252.48
2258,176943.34
2259,179893.23
2260,156056.83
2261,181710.61
2262,207239.4
2263,339731.5
2264,409779.94
2265,175766.16
2266,281668.06
2267,341420.06
2268,393359.34
2269,161256.89
2270,183591.4
2271,247624.84
2272,202099.2
2273,170867.23
2274,175218.17
2275,160134.36
2276,176003.84
2277,188205.11
2278,151266.72
2279,121895.53
2280,106677.02
2281,180633.45
2282,179966.55
2283,114371.4
2284,124905.664
2285,162198.48
2286,136234.3
2287,335657.06
2288,264990.94
2289,386287.28
2290,417861.72
2291,315092.2
2292,421583.34
2293,406676.8
2294,445641.5
2295,426697.44
2296,244417.19
2297,299729.9
2298,287932.22
2299,396345.78
2300,313819.88
2301,262017.55
2302,237204.11
2303,245604.69
2304,230584.92
2305,179086.36
2306,180975.36
2307,186266.53
2308,208180.16
2309,266526.06
2310,202209.78
2311,184922.2
2312,164612.12
2313,172467.16
2314,177474.42
2315,171275.75
2316,197069.52
2317,183591.47
2318,174704.34
2319,178831.1
2320,177995.61
2321,252900.67
2322,168144.31
2323,177089.5
2324,169496.12
2325,213620.61
2326,167589.98
2327,199646.44
2328,216676.05
2329,186238.31
2330,186159.23
2331,366878.38
2332,395350.38
2333,330090.5
2334,258210.81
2335,259181.9
2336,322179.2
2337,204390.44
2338,310137.84
2339,241597.69
2340,381218.44
2341,222605.38
2342,250373.45
2343,218878.36
2344,235774.94
2345,236731.75
2346,225064.44
2347,202040.08
2348,233421.55
2349,150562.47
2350,244917.61
2351,241908.45
2352,242325.89
2353,235231.12
2354,121208.37
2355,150103.81
2356,145628.25
2357,201577.81
2358,201636.88
2359,133359.78
2360,130125.72
2361,146344.73
2362,254626.56
2363,144043.73
2364,160980.06
2365,244303.7
2366,185707.55
2367,208409.14
2368,194265.17
2369,203205.31
2370,168142.56
2371,165463.88
2372,164107.4
2373,278767.47
2374,283081.25
2375,229966.86
2376,265871.06
2377,307064.44
2378,149789.6
2379,199473.56
2380,145870.14
2381,157929.8
2382,198932.3
2383,214339.47
2384,227713.47
2385,160290.03
2386,138280.64
2387,132033.23
2388,105470.89
2389,134878.64
2390,145617.81
2391,142617.89
2392,119138.77
2393,161068.12
2394,147006.7
2395,198965.08
2396,154937.16
2397,229585.55
2398,134813.89
2399,54211.637
2400,52811.402
2401,120719.414
2402,144493.62
2403,127202.61
2404,149615.44
2405,158601.6
2406,136535.28
2407,137312.22
2408,143949.58
2409,133193.94
2410,168719.38
2411,116818.8
2412,155590.28
2413,136402.75
2414,143552.69
2415,118497.836
2416,130463.79
2417,134235.86
2418,136772.0
2419,127688.64
2420,123418.77
2421,148953.16
2422,133741.12
2423,125364.66
2424,158576.12
2425,215070.36
2426,137111.22
2427,140706.33
2428,175752.14
2429,118032.39
2430,134522.97
2431,117989.77
2432,136997.33
2433,147947.52
2434,136972.12
2435,151196.97
2436,111467.516
2437,114334.65
2438,128596.23
2439,124638.73
2440,126982.77
2441,125208.86
2442,123186.336
2443,127107.38
2444,135926.69
2445,100072.625
2446,134708.7
2447,175010.78
2448,162505.47
2449,112600.25
2450,156063.88
2451,135143.62
2452,206996.8
2453,96865.62
2454,132204.22
2455,122394.69
2456,138923.69
2457,121165.71
2458,113534.836
2459,116440.33
2460,146162.17
2461,118379.75
2462,143977.31
2463,120756.805
2464,184431.08
2465,129515.96
2466,110139.56
2467,161266.66
2468,96947.86
2469,103085.25
2470,196915.88
2471,179089.7
2472,177056.98
2473,127814.06
2474,117604.34
2475,239979.27
2476,122964.79
2477,141296.45
2478,160623.31
2479,116356.63
2480,156574.38
2481,132292.88
2482,135118.33
2483,120980.195
2484,125079.29
2485,133668.61
2486,155071.0
2487,204269.06
2488,163288.42
2489,156980.47
2490,160611.61
2491,96861.79
2492,186240.39
2493,146535.61
2494,175431.75
2495,103072.79
2496,225396.33
2497,144217.08
2498,114981.2
2499,101059.51
2500,142692.39
2501,139309.75
2502,154625.16
2503,112099.48
2504,194374.8
2505,207752.27
2506,268549.84
2507,292548.72
2508,256062.52
2509,222249.72
2510,237417.66
2511,187908.67
2512,211593.98
2513,213813.06
2514,213020.16
2515,145541.69
2516,154149.1
2517,140614.5
2518,139955.75
2519,224277.69
2520,206016.58
2521,196305.62
2522,222275.4
2523,137866.39
2524,143582.58
2525,149977.86
2526,141765.94
2527,119873.086
2528,132271.53
2529,136287.33
2530,123550.73
2531,253964.2
2532,219681.23
2533,194615.81
2534,239954.64
2535,306889.44
2536,218267.28
2537,236495.7
2538,183559.3
2539,189204.17
2540,181371.67
2541,182689.61
2542,161265.58
2543,133992.25
2544,127073.14
2545,145320.14
2546,148322.84
2547,140923.16
2548,160722.16
2549,163588.4
2550,289979.84
2551,140895.62
2552,135226.23
2553,85839.48
2554,121336.984
2555,132994.0
2556,118273.414
2557,117444.21
2558,173288.11
2559,126130.65
2560,132836.6
2561,142954.67
2562,146625.67
2563,154768.81
2564,181945.44
2565,142999.5
2566,143662.19
2567,121791.09
2568,181052.62
2569,190957.2
2570,127800.99
2571,159129.42
2572,160466.97
2573,225533.08
2574,287317.44
2575,135893.14
2576,124786.43
2577,151138.55
2578,106640.56
2579,87207.22
2580,131545.66
2581,133544.48
2582,135091.11
2583,295396.44
2584,165652.6
2585,196380.23
2586,198021.1
2587,202747.86
2588,160977.78
2589,145010.53
2590,206949.6
2591,207983.78
2592,225158.25
2593,248202.36
2594,176355.88
2595,203259.27
2596,354739.7
2597,187796.22
2598,267900.12
2599,297042.78
2600,181228.66
2601,143928.3
2602,87989.86
2603,94332.484
2604,83157.18
2605,96830.2
2606,152931.3
2607,182551.19
2608,225585.77
2609,170415.31
2610,122185.234
2611,158273.44
2612,154750.77
2613,135373.81
2614,127565.12
2615,157508.06
2616,150509.78
2617,180775.44
2618,187413.14
2619,218902.81
2620,187632.28
2621,184136.44
2622,188432.64
2623,242726.9
2624,300215.3
2625,305645.97
2626,171439.31
2627,183181.55
2628,382346.12
2629,415929.1
2630,340023.1
2631,436332.56
2632,405017.22
2633,307524.78
2634,374858.1
2635,151703.2
2636,210537.17
2637,175561.42
2638,233117.81
2639,181684.47
2640,157119.0
2641,108107.96
2642,203138.89
2643,114153.67
2644,132615.84
2645,114837.16
2646,108569.29
2647,118919.1
2648,150136.31
2649,148655.62
2650,160964.97
2651,156856.4
2652,447720.25
2653,229867.19
2654,245154.12
2655,339230.9
2656,324621.84
2657,333088.84
2658,266948.34
2659,299568.5
2660,327263.56
2661,312111.6
2662,273701.34
2663,289021.56
2664,256338.7
2665,287958.6
2666,259959.03
2667,166806.31
2668,180956.75
2669,181618.97
2670,287114.25
2671,184976.25
2672,178260.08
2673,215075.39
2674,212310.33
2675,162685.31
2676,187635.42
2677,206950.52
2678,259392.83
2679,278804.1
2680,277957.25
2681,396275.66
2682,330609.9
2683,499073.84
2684,296476.66
2685,327361.78
2686,260689.97
2687,305740.94
2688,224185.64
2689,213474.53
2690,392919.7
2691,185553.98
2692,116081.17
2693,189202.73
2694,109481.54
2695,199046.25
2696,188941.78
2697,189493.1
2698,199626.44
2699,181016.05
2700,168566.62
2701,157245.55
2702,119548.516
2703,161009.14
2704,149013.89
2705,123802.65
2706,124022.52
2707,127033.1
2708,140864.77
2709,117223.97
2710,128973.164
2711,253886.17
2712,325809.8
2713,171947.61
2714,146819.66
2715,166341.34
2716,162351.22
2717,174824.33
2718,222825.77
2719,159546.02
2720,168454.03
2721,142039.0
2722,159588.22
2723,152103.77
2724,128174.96
2725,134448.52
2726,138919.4
2727,184913.62
2728,166002.22
2729,161731.23
2730,142369.0
2731,125145.586
2732,134856.14
2733,167531.55
2734,144294.11
2735,138320.36
2736,148112.02
2737,123957.3
2738,125718.71
2739,159504.84
2740,147545.23
2741,142670.16
2742,152189.48
2743,159547.84
2744,152147.55
2745,147033.25
2746,138066.84
2747,155329.5
2748,123860.164
2749,133741.89
2750,136053.16
2751,148409.48
2752,222846.16
2753,152357.88
2754,218889.08
2755,130305.1
2756,97182.66
2757,74136.16
2758,91350.234
2759,163821.0
2760,146572.88
2761,143409.84
2762,148358.14
2763,197092.58
2764,160995.6
2765,277115.8
2766,140579.39
2767,98183.42
2768,111223.32
2769,141418.47
2770,149304.6
2771,120328.086
2772,117935.586
2773,144577.58
2774,142165.77
2775,145087.47
2776,144250.48
2777,154462.55
2778,138213.84
2779,119877.73
2780,115849.664
2781,119727.75
2782,108572.97
2783,111318.516
2784,134674.81
2785,142616.88
2786,81029.72
2787,123932.33
2788,88664.81
2789,209308.72
2790,104314.84
2791,115934.63
2792,87782.625
2793,181067.53
2794,99906.195
2795,115365.99
2796,108797.12
2797,201372.97
2798,122935.96
2799,119245.11
2800,83098.38
2801,126090.55
2802,156439.0
2803,163959.33
2804,164661.16
2805,114600.914
2806,100395.5
2807,151399.11
2808,155197.31
2809,128180.11
2810,137980.67
2811,160620.83
2812,152887.05
2813,157886.56
2814,161400.64
2815,121885.55
2816,224316.75
2817,153120.7
2818,134302.53
2819,176551.53
2820,137758.22
2821,113389.234
2822,194957.8
2823,243594.36
2824,175444.02
2825,164612.73
2826,141048.92
2827,130089.016
2828,219393.95
2829,193924.92
2830,222068.17
2831,189795.8
2832,245153.75
2833,286685.78
2834,220982.81
2835,221052.38
2836,193852.56
2837,164172.03
2838,147755.8
2839,178103.34
2840,192470.36
2841,194491.27
2842,224548.19
2843,151117.23
2844,151522.16
2845,129102.95
2846,201903.77
2847,197625.64
2848,230135.45
2849,201218.73
2850,298558.34
2851,244196.58
2852,237977.31
2853,237972.17
2854,139516.1
2855,196288.11
2856,207542.08
2857,190575.14
2858,190969.8
2859,141585.83
2860,129104.83
2861,144684.64
2862,188430.78
2863,117679.87
2864,268715.3
2865,138581.52
2866,134493.6
2867,104253.375
2868,119820.85
2869,118015.96
2870,154140.9
2871,99505.4
2872,67569.62
2873,113933.57
2874,131275.69
2875,125706.555
2876,159157.69
2877,159433.3
2878,175949.47
2879,156438.61
2880,118739.88
2881,161881.23
2882,162816.33
2883,163966.88
2884,194034.98
2885,178141.66
2886,210480.0
2887,120453.69
2888,135066.55
2889,61944.07
2890,98731.625
2891,142362.72
2892,64442.527
2893,107721.03
2894,58592.26
2895,278514.3
2896,273429.94
2897,206882.17
2898,156037.73
2899,223948.08
2900,155497.75
2901,198316.53
2902,184741.33
2903,332772.2
2904,330050.3
2905,120602.52
2906,203079.08
2907,124906.42
2908,129687.03
2909,146295.56
2910,81972.85
2911,87893.62
2912,151273.7
2913,95555.87
2914,79630.266
2915,84408.945
2916,89049.44
2917,180989.98
2918,107622.945
2919,243523.6
