Id,SalePrice
2032,249939.53492150843
2033,260507.11299269498
2034,165286.05568503484
2035,208735.6024315396
2036,183567.0976713672
2037,185142.02852736303
2038,251517.66274551977
2039,205038.2107506804
2040,300788.85678864154
2041,262282.9421053796
2042,207722.35660626244
2043,168705.85581332303
2044,181095.68251045066
2045,203271.87094237818
2046,140136.08261388316
2047,145972.07663784007
2048,132510.5179111621
2049,134701.08266088823
2050,176127.0191145286
2051,120057.37379298979
2052,138538.90242573753
2053,143613.68470664055
2054,93045.12431597136
2055,162059.43666354293
2056,148920.84043249616
2057,129679.94285461321
2058,221850.033884608
2059,145385.94356373875
2060,174489.33997489224
2061,174052.11205090475
2062,137635.43539202295
2063,117841.1391106556
2064,138980.8918846377
2065,123488.65484046546
2066,187040.4397140599
2067,165075.98767770038
2068,141423.91507318872
2069,90547.17852458842
2070,110449.46436656102
2071,105352.90904669529
2072,128803.22355899622
2073,145366.5775188572
2074,181207.36038534826
2075,139287.18923995362
2076,125946.89354344469
2077,147290.82171634698
2078,129936.78874800086
2079,128797.6935207519
2080,124858.35618614912
2081,128306.20390186357
2082,135959.92117872238
2083,136891.78368602038
2084,116191.73708117023
2085,131096.07813937776
2086,139075.6245894377
2087,127376.49876259256
2088,111367.2392771488
2089,97588.38319289037
2090,134751.65553905678
2091,122392.11261815962
2092,131360.9513042482
2093,135913.9294742293
2094,118381.0849501182
2095,144834.2130458705
2096,99615.31439266408
2097,97262.70034593929
2098,141780.79425463045
2099,76529.66392551892
2100,125129.41406976961
2101,132362.94664333612
2102,137054.56066932806
2103,116870.2071604285
2104,135398.87490944826
2105,120484.39625621442
2106,92255.68109372682
2107,238687.74483101506
2108,126417.91448319821
2109,121875.30431282884
2110,133163.6566545477
2111,151642.78711219688
2112,146857.79421683724
2113,126155.09385260267
2114,121420.66205018826
2115,155048.055912078
2116,124783.62310458203
2117,139702.3377789606
2118,128037.18335089966
2119,112823.08954597938
2120,119559.24263829179
2121,102760.89984917996
2122,111947.55714101548
2123,104539.57841508728
2124,159752.03885720536
2125,132609.66745580256
2126,147498.60517875646
2127,159268.73888504098
2128,129972.45948488252
2129,109655.34881067683
2130,149946.353726724
2131,164595.9431863053
2132,123107.78270128203
2133,126183.11070575134
2134,129527.39919355181
2135,109632.37551349362
2136,90163.0356060606
2137,126428.31139371722
2138,136581.89690253162
2139,151541.4920851203
2140,138952.6197769676
2141,140273.36814196923
2142,139833.14753060625
2143,144635.8716763571
2144,134177.60041570727
2145,133786.20002203612
2146,155856.44876154137
2147,154324.1876610958
2148,125250.05669195371
2149,131969.3961652012
2150,216398.63989173266
2151,125606.30690492444
2152,182603.47078284758
2153,163012.85887033277
2154,106643.18935553615
2155,143202.3640048978
2156,255863.6731944945
2157,244850.97889300386
2158,230005.87856622183
2159,198471.4550611889
2160,172781.9430747018
2161,252428.11235859361
2162,396636.6424936175
2163,348418.5194497417
2164,240185.6966183482
2165,173772.55688256185
2166,141473.85610236612
2167,232457.67424027273
2168,204020.32285371632
2169,189810.8377939598
2170,212431.87439313155
2171,147421.58667144823
2172,141279.61383592858
2173,178029.77141819027
2174,234926.914054929
2175,291329.2478586212
2176,326014.9308757535
2177,258320.7990899356
2178,211290.04217406752
2179,140642.82651200797
2180,234090.57286165684
2181,192177.61666170773
2182,220739.71958573785
2183,195890.25945755
2184,135185.90005837198
2185,132793.21480255804
2186,146274.29445138952
2187,150863.92213709943
2188,158140.90991416722
2189,231826.3745176777
2190,85783.85216825447
2191,88855.72161269891
2192,94682.82111405965
2193,98708.95392636556
2194,107471.2200297002
2195,118902.74657639327
2196,114748.84536664882
2197,122684.77869651468
2198,167369.24977141668
2199,171181.72026774738
2200,134210.9718914891
2201,132006.2952564128
2202,174429.21665594366
2203,157358.78440976553
2204,173383.87363922485
2205,120769.66968242443
2206,138340.83488636505
2207,188863.46222809964
2208,226501.09276702077
2209,201273.4401733845
2210,124765.84588443789
2211,127200.08728603859
2212,123606.55927726375
2213,102861.75790380574
2214,141600.84630444474
2215,123484.45612930262
2216,150542.1199466928
2217,92428.72718985098
2218,98684.28000175506
2219,92189.05314579065
2220,97609.55523320635
2221,308293.2716445537
2222,245627.42798029594
2223,295182.1113644215
2224,214686.0263032649
2225,151879.5553333168
2226,228714.53036839192
2227,204302.63856763073
2228,272477.1091825792
2229,232762.40966536265
2230,168527.3304856671
2231,211428.14053771654
2232,193355.28420294757
2233,173010.52028153677
2234,246184.18649019007
2235,229666.6179364886
2236,276191.8906032624
2237,339390.1187432538
2238,211908.4022735565
2239,120667.15865595291
2240,167122.97716198346
2241,148066.0922163364
2242,137569.17181661303
2243,132356.67562717933
2244,105218.5193254522
2245,106965.67102917684
2246,138489.16252188978
2247,111401.47521129943
2248,126383.33489082249
2249,129127.04602542464
2250,137336.34304552485
2251,139254.86587947895
2252,191883.85411258313
2253,167664.58652880296
2254,182148.85074676722
2255,199217.68267343938
2256,182775.5847780852
2257,218456.64795055985
2258,178631.63479153984
2259,184435.8601723522
2260,157608.7766042404
2261,185491.06385413907
2262,204954.30886370133
2263,324502.0454924294
2264,406449.19807539677
2265,162769.7895071813
2266,256138.5844615545
2267,339176.81976884825
2268,373309.4914139997
2269,168621.47135317177
2270,180758.2310013094
2271,226099.40636437107
2272,203446.87899233174
2273,168162.16360599082
2274,175677.41227630727
2275,169331.45290849995
2276,171620.6395551981
2277,185378.1293057288
2278,152322.02811865238
2279,127644.51919048307
2280,113545.35846714556
2281,186894.20175678137
2282,186481.94216997287
2283,116942.8781593092
2284,121985.94925383378
2285,140346.5608270064
2286,134373.51812541005
2287,329211.66293851106
2288,258243.02605669465
2289,363558.6890017453
2290,383331.70703437267
2291,306753.65573141514
2292,395134.74540022766
2293,401190.41493782884
2294,370189.7772677423
2295,403212.7375972084
2296,257718.30836845282
2297,285902.8606060755
2298,297885.61059460795
2299,371389.587029953
2300,300929.5014959479
2301,255872.9998113288
2302,244228.07051577524
2303,247547.08536956942
2304,242829.59935273748
2305,180819.1494716305
2306,184053.30495328354
2307,184960.07791644734
2308,225868.2490460329
2309,260542.93172921106
2310,201914.139960004
2311,202220.71970538714
2312,172585.54902443534
2313,178460.7398006447
2314,183845.02134650564
2315,177671.3672094543
2316,204450.0111841821
2317,187484.42349821
2318,178755.8753016137
2319,178319.3570047384
2320,185343.89638884857
2321,254799.76341143445
2322,179567.55983507182
2323,178811.77460490869
2324,175506.85919702722
2325,215910.12739477653
2326,174341.5132077766
2327,208823.67354099668
2328,217929.0890239732
2329,189825.30190239896
2330,185339.31836554423
2331,351201.35933321796
2332,329110.8323159088
2333,302627.1979507028
2334,260081.82713064432
2335,260087.7246984003
2336,302621.2722349608
2337,196227.22161995643
2338,269692.355695069
2339,240256.7812530594
2340,369169.9687828006
2341,220845.63392776303
2342,235809.1493955853
2343,212918.07731318634
2344,235385.83200487946
2345,236149.03361411995
2346,212650.44785121072
2347,202005.80994494937
2348,232054.10785690966
2349,170784.84390801578
2350,261050.8123397546
2351,241104.93320020323
2352,263704.0168070089
2353,267233.20393790875
2354,126788.87451981095
2355,139523.85553871928
2356,147149.82844756116
2357,206778.47550588762
2358,199354.5785339823
2359,141848.1627495637
2360,127512.05388171524
2361,137488.57825351437
2362,272697.45883921976
2363,143259.9652739544
2364,158057.18607134826
2365,211979.98918701246
2366,181397.71710623425
2367,233196.87800153907
2368,197312.0451281477
2369,225631.302580502
2370,169487.12434895127
2371,165791.28562086576
2372,178289.76533213467
2373,243071.29467066762
2374,273449.99446453544
2375,235380.60077978933
2376,262525.10910072393
2377,312245.77948649495
2378,150097.89474449793
2379,209469.27396008902
2380,140139.05266309273
2381,159837.25642212978
2382,197315.46805895361
2383,218792.9331723811
2384,243999.57573025714
2385,158063.86933110442
2386,140566.042846761
2387,134746.0181255599
2388,110937.96456059355
2389,133201.4311255714
2390,147907.00052432268
2391,134458.75835896307
2392,120605.35968621566
2393,163282.3026905017
2394,146846.9058436195
2395,208693.87484043892
2396,152732.9667360032
2397,212248.06308706707
2398,134265.79210848955
2399,65224.419047619056
2400,65899.60086580085
2401,120860.19247287538
2402,136430.24376004536
2403,138005.0017998147
2404,151246.18469053446
2405,157243.38775137448
2406,135126.72551389612
2407,133863.88021119675
2408,132234.19607512295
2409,139164.87419969353
2410,173886.02295765057
2411,125777.6380783266
2412,161745.6024812306
2413,138256.18467912576
2414,139701.96433923586
2415,134929.9655593267
2416,126768.56825902866
2417,131809.67064377607
2418,130007.07895728182
2419,127475.25329915868
2420,125906.28873260951
2421,162281.11657233062
2422,127452.70107339064
2423,118360.69107481376
2424,159970.1744599828
2425,240256.15253441475
2426,129821.39954515008
2427,126003.22026757807
2428,172118.77334204048
2429,120892.19832043996
2430,129245.85059536409
2431,130465.53620651718
2432,136335.01339431596
2433,144623.38579516302
2434,144976.66125767402
2435,156657.91317427208
2436,118082.35334265443
2437,120140.56511838261
2438,132731.61488261863
2439,124612.83146804526
2440,121482.06306516295
2441,114642.9431024664
2442,117500.82736034479
2443,124391.64564323239
2444,133040.65479376775
2445,98965.93465403112
2446,134785.54101599485
2447,170317.91394849867
2448,158354.95608974603
2449,111823.04005543288
2450,144738.92994752116
2451,140019.77203606034
2452,208251.99723086404
2453,101032.64389656187
2454,142431.30226689533
2455,127004.47838498007
2456,128140.35896620808
2457,123860.9011859504
2458,127191.88881870876
2459,115100.75057801172
2460,134414.14248644264
2461,123676.7454107902
2462,132042.08967084848
2463,120194.76570315655
2464,176969.17132455047
2465,129420.83187509546
2466,123807.53163174624
2467,145254.1992766088
2468,108326.31352252624
2469,100468.52363413734
2470,180089.1131851796
2471,196483.02951958217
2472,171519.33554070746
2473,128613.03511187386
2474,119719.22112809846
2475,222581.69826373976
2476,116566.72841156468
2477,137174.08526833053
2478,161197.22442538702
2479,118853.99568458549
2480,144253.39069135327
2481,129749.96581512463
2482,133050.93692521154
2483,123513.86108131579
2484,125482.5348438822
2485,127420.15991631224
2486,157198.51924241966
2487,225108.48747548246
2488,151829.16682460732
2489,154992.43056966653
2490,157853.97520658362
2491,95745.67240335289
2492,198067.91834514926
2493,153009.30971632223
2494,165784.61139310422
2495,107767.76363589772
2496,226535.11429754816
2497,143491.15148762838
2498,119339.97794757385
2499,103465.73068520278
2500,142332.6905996526
2501,141100.38390802182
2502,148953.4545501377
2503,109633.36716036285
2504,196640.4526167267
2505,214961.4378375813
2506,267368.2472993048
2507,304842.90635512327
2508,261409.8148548479
2509,225097.81305686585
2510,232090.27857350855
2511,185674.37356288705
2512,213483.4216919448
2513,208514.85528171444
2514,229647.4947566767
2515,142665.95661105716
2516,165622.41067242026
2517,140880.48385376213
2518,143063.44902341432
2519,218900.06064507362
2520,210618.48532490316
2521,198712.45508066073
2522,222314.7899328368
2523,133289.19455336404
2524,141632.62916135264
2525,143678.69405464144
2526,138724.60257909875
2527,124801.80945171328
2528,132400.5712598987
2529,133705.3126822464
2530,119702.22499622067
2531,259976.6809968513
2532,220284.7697771802
2533,200320.29924638374
2534,237524.45681127076
2535,291528.4433739511
2536,223322.95618196685
2537,214810.54152476706
2538,178369.88044989732
2539,183598.605139709
2540,183071.47595230493
2541,179545.1848313278
2542,174309.43762942377
2543,133255.86574674206
2544,122173.40803887695
2545,133238.56803193095
2546,142515.43974069742
2547,142062.0237907393
2548,166320.1711584091
2549,167366.46035837763
2550,323052.068
2551,143152.30160424777
2552,130886.90283475019
2553,89100.06487027467
2554,117810.09507152604
2555,128313.45744641738
2556,114432.93357927032
2557,114870.028187453
2558,165921.36064285715
2559,133852.67967791433
2560,143704.45863351013
2561,136937.6478130052
2562,136181.76894668673
2563,148310.77922546287
2564,176259.99898050734
2565,147723.33965605363
2566,154286.55246250416
2567,124492.70399736491
2568,186990.48806533575
2569,192156.35857304386
2570,125636.98377420513
2571,190048.39459711508
2572,157107.51162046203
2573,228565.94305529923
2574,253753.92674527384
2575,126418.20651597285
2576,122867.05277564525
2577,149376.0439512376
2578,105641.1342388351
2579,92191.29315052762
2580,130980.85689281773
2581,129742.87361517274
2582,127142.2642426181
2583,263594.66023595544
2584,164522.19253329228
2585,200780.6077647262
2586,217906.27932627714
2587,211582.78300065326
2588,140506.92856718163
2589,143197.1238717376
2590,217745.32499397214
2591,215180.92942958086
2592,223088.89707701112
2593,238769.35347366412
2594,179766.26805148544
2595,195830.1063053714
2596,329819.70354195515
2597,202539.57844346977
2598,274931.9231210007
2599,305556.4882845748
2600,171122.12364519143
2601,144547.90631176502
2602,96302.80921871423
2603,100690.59905857855
2604,92544.31184285312
2605,103132.11885120728
2606,147995.8369824001
2607,184265.23632378667
2608,207275.99020830754
2609,164647.28437190727
2610,110820.49113034402
2611,151494.94854534767
2612,146753.60075105366
2613,132430.19011443527
2614,132193.2604466552
2615,155867.58197178782
2616,140783.40400219715
2617,198146.3280511071
2618,179260.49660095148
2619,210551.92667476682
2620,184738.18728536926
2621,190194.17810499985
2622,199239.82763544784
2623,246118.0322229938
2624,297057.48998746596
2625,286862.20446220366
2626,172813.46608797525
2627,177684.56249730478
2628,358137.2209946525
2629,386756.37619276805
2630,304070.9534306743
2631,394314.7382182066
2632,347878.1499633944
2633,296859.2403454422
2634,362700.72571496846
2635,151988.13582739665
2636,197010.34152346858
2637,163756.55042831475
2638,254091.55658905825
2639,181508.61117328607
2640,153252.83498940605
2641,113822.81345079771
2642,214016.40158292864
2643,113011.68217383491
2644,137179.46697010397
2645,113386.24914182152
2646,107904.19875769789
2647,112714.84969792563
2648,150331.55081659683
2649,142860.34783950378
2650,138613.17146251912
2651,159110.8617666154
2652,388446.3251927876
2653,256981.07147877157
2654,254346.1291347834
2655,366459.5055333445
2656,307537.44923422387
2657,292317.7461944212
2658,269319.45791175665
2659,285038.17529296747
2660,307182.6808362463
2661,326380.82562552
2662,340381.05197805783
2663,279865.8741449631
2664,256447.84350783177
2665,300448.38395395974
2666,274358.2811452526
2667,172536.9310691918
2668,183187.50795965228
2669,181859.1539930121
2670,278657.460369835
2671,183242.27883889247
2672,185277.61713636178
2673,212150.20861132187
2674,211263.88029554073
2675,170865.93100466384
2676,187601.13910001438
2677,206299.7941726285
2678,263260.1546410504
2679,262167.98849512637
2680,272831.35250568687
2681,357188.8426018719
2682,302070.33277820307
2683,433524.2274891774
2684,299308.8794084201
2685,315581.5506014151
2686,255188.92164477284
2687,295724.9870109923
2688,227876.95012493088
2689,201272.3499749617
2690,367605.16946886445
2691,194601.51708589974
2692,126917.9572460673
2693,194598.5702149607
2694,124192.78232005586
2695,197315.5044460419
2696,186420.5709479955
2697,200083.0072542289
2698,204179.07682889877
2699,185686.91222155272
2700,171837.52935819005
2701,167318.85274063173
2702,121202.78878164
2703,149710.59990037876
2704,143777.5559750996
2705,129053.57983271686
2706,124007.432135949
2707,126956.73649339023
2708,135665.76032363038
2709,105958.33687068004
2710,130047.20870293271
2711,268553.42975878913
2712,324230.6443633033
2713,170220.2642889534
2714,149956.9412439117
2715,165227.07611920952
2716,156657.49733761797
2717,182424.48503957386
2718,233112.14679751545
2719,154496.03760968917
2720,165091.68390630142
2721,139015.5874889443
2722,167658.08418443424
2723,147445.56259879255
2724,130136.99876014194
2725,135947.97583547057
2726,140143.73753769833
2727,186440.96941476926
2728,172647.11587235102
2729,159476.09594261955
2730,142791.20485936527
2731,124084.38157150136
2732,127619.23782697313
2733,167716.5509470658
2734,164502.84475532657
